host,project_name,serial,dataset_name,model_name,freeze_backbone,model_name_teacher,selector,tgda,pretrained,ckpt_path_teacher,square_resize_random_crop,cont_loss,cont_temp,loss_cont_weight,pooling_function,lr,base_lr,opt,weight_decay,seed,epochs,image_size,batch_size,num_images_train,num_images_val,val_acc,val_loss,train_acc,train_loss,time_total,max_memory,flops,no_params,no_params_trainable,throughput
vsplab-DGX-Station-A100,KD_TGDA,52,cars,lrresnet34t4pdwsrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,91.85,0.862,99.82,0.569,1587.0153,6.4258,1.2167,75.4764,20.0656,
DGX-CN01,CTGDA,52,cars,lrresnet38,,resnet101,cal,1.0,False,/home/edwinarkelrios.ee08/ckpts/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,91.18,0.535,99.79,0.589,726.6523,6.5605,1.297,76.8083,21.3975,
DGX-CN01,CTGDA,52,cars,lrresnet38d,,resnet101,cal,1.0,False,/home/edwinarkelrios.ee08/ckpts/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,92.31,0.518,99.82,0.564,732.1135,6.5664,1.3238,76.8148,21.404,
vsplab-DGX-Station-A100,KD_TGDA,52,cars,resnet34,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,89.03,0.676,99.84,0.629,1247.7276,6.4375,1.1975,76.796,21.3852,
pc427-08,KD_TGDA,52,cars,resnet34d,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,91.64,0.54,99.85,0.571,6438.8436,8.5566,1.276,76.8153,21.4045,
DGX-CN01,CTGDA,52,cub,lrresnet34t2d,,resnet101,cal,1.0,False,/home/edwinarkelrios.ee08/ckpts/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,78.46,1.33,100.0,0.514,552.3498,5.252,1.213,73.5462,17.8733,
buyatti,KD_TGDA,52,cub,lrresnet34t2pdwosrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,78.91,2.047,100.0,0.509,1342.759,8.5391,1.1798,73.3743,17.7014,
buyatti,KD_TGDA,52,cub,lrresnet34t2pdwsrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,78.13,2.079,100.0,0.512,1354.868,8.5391,1.1771,73.3736,17.7007,
buyatti,KD_TGDA,52,cub,lrresnet34t4pdwsrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,76.72,1.562,100.0,0.519,1470.5084,8.541,1.2179,75.7406,20.0677,
DGX-CN01,CTGDA,52,cub,lrresnet38,,resnet101,cal,1.0,False,/home/edwinarkelrios.ee08/ckpts/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,75.18,1.443,100.0,0.52,511.4915,5.2266,1.297,77.0725,21.3995,
DGX-CN01,CTGDA,52,cub,lrresnet38d,,resnet101,cal,1.0,False,/home/edwinarkelrios.ee08/ckpts/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,78.13,1.371,100.0,0.507,542.467,5.252,1.3238,77.079,21.4061,
vsplab-DGX-Station-A100,KD_TGDA,52,cub,resnet34,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,73.27,1.505,100.0,0.541,922.1379,5.4258,1.1975,77.0602,21.3873,
vsplab-DGX-Station-A100,KD_TGDA,52,cub,resnet34d,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,78.65,1.361,100.0,0.499,970.6252,5.4258,1.276,77.0795,21.4065,
DGX-CN02,CTGDA,53,aircraft,lrresnet50t2d,,resnet101,cal,1.0,False,/home/edwinarkelrios.ee08/ckpts/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,88.63,1.277,100.0,0.531,720.3091,5.6777,1.1385,71.1763,22.057,
pc427-08,KD_TGDA,53,aircraft,lrresnet50t2pdwosrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,88.72,1.294,100.0,0.531,6821.1101,9.8379,1.0736,70.4888,21.3695,
nando-MS-7D88,KD_TGDA,53,aircraft,lrresnet50t2pdwsrnk,,resnet101,cal,1.0,False,/home/nando/ckpts/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,87.55,1.369,100.0,0.543,867.0372,5.2363,1.0697,70.4882,21.3688,
vsplab,KD_TGDA,53,aircraft,lrresnet50t4pdwsrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,88.87,1.146,100.0,0.521,2032.2234,8.5996,1.2328,79.9405,30.8211,
DGX-CN01,CTGDA,53,aircraft,lrresnet56,,resnet101,cal,1.0,False,/home/edwinarkelrios.ee08/ckpts/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,88.54,0.822,100.0,0.566,663.3442,5.541,1.0601,65.9804,16.8611,
DGX-CN02,CTGDA,53,aircraft,lrresnet56d,,resnet101,cal,1.0,False,/home/edwinarkelrios.ee08/ckpts/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,89.26,0.739,100.0,0.531,692.4746,5.5488,1.0869,65.987,16.8676,
vsplab-DGX-Station-A100,KD_TGDA,53,aircraft,resnet50,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,86.89,0.97,100.0,0.545,1178.5109,5.4922,1.3384,72.8323,23.7129,
vsplab-DGX-Station-A100,KD_TGDA,53,aircraft,resnet50d,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,88.84,0.744,100.0,0.479,1182.7783,5.4805,1.417,72.8515,23.7322,
DGX-CN01,CTGDA,53,cars,lrresnet50t2d,,resnet101,cal,1.0,False,/home/edwinarkelrios.ee08/ckpts/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,92.58,0.549,99.84,0.503,875.9604,6.5918,1.1386,77.5662,22.1554,
buyatti,KD_TGDA,53,cars,lrresnet50t2pdwosrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,92.91,0.784,99.83,0.5,2050.39,9.8848,1.0737,76.8787,21.4679,
vsplab,KD_TGDA,53,cars,lrresnet50t2pdwsrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,92.89,0.763,99.83,0.491,2091.7178,9.8848,1.071,76.878,21.4672,
server-3090,KD_TGDA,53,cars,lrresnet50t4pdwsrnk,,resnet101,cal,1.0,False,/hdd/edwin/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,92.6,0.808,99.82,0.485,2233.5622,8.6465,1.2329,86.3303,30.9195,
DGX-CN02,CTGDA,53,cars,lrresnet56,,resnet101,cal,1.0,False,/home/edwinarkelrios.ee08/ckpts/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,92.38,0.49,99.78,0.558,828.3756,6.3359,1.0602,72.3703,16.9595,
DGX-CN01,CTGDA,53,cars,lrresnet56d,,resnet101,cal,1.0,False,/home/edwinarkelrios.ee08/ckpts/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,92.77,0.471,99.82,0.517,825.2033,6.5156,1.087,72.3768,16.966,
vsplab-DGX-Station-A100,KD_TGDA,53,cars,resnet50,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,91.23,0.594,99.83,0.542,1422.5553,6.4746,1.3386,79.3205,23.9096,
vsplab-DGX-Station-A100,KD_TGDA,53,cars,resnet50d,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,92.71,0.529,99.84,0.466,1478.2304,6.4434,1.4172,79.3397,23.9289,
DGX-CN02,CTGDA,53,cub,lrresnet50t2d,,resnet101,cal,1.0,False,/home/edwinarkelrios.ee08/ckpts/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,81.0,1.429,100.0,0.465,638.7254,5.2773,1.1386,77.8324,22.1595,
vsplab,KD_TGDA,53,cub,lrresnet50t2pdwosrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,81.07,1.756,100.0,0.456,1536.3305,9.8848,1.0737,77.1449,21.472,
vsplab,KD_TGDA,53,cub,lrresnet50t2pdwsrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,81.43,1.364,100.0,0.449,1511.3483,9.8848,1.071,77.1443,21.4713,
vsplab,KD_TGDA,53,cub,lrresnet50t4pdwsrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,80.41,1.759,100.0,0.422,1600.874,8.6465,1.2329,86.5966,30.9236,
DGX-CN02,CTGDA,53,cub,lrresnet56,,resnet101,cal,1.0,False,/home/edwinarkelrios.ee08/ckpts/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,78.7,1.338,100.0,0.533,598.962,5.3379,1.0602,72.6365,16.9636,
DGX-CN02,CTGDA,53,cub,lrresnet56d,,resnet101,cal,1.0,False,/home/edwinarkelrios.ee08/ckpts/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,81.24,1.208,100.0,0.48,568.7648,5.1621,1.087,72.6431,16.9701,
vsplab-DGX-Station-A100,KD_TGDA,53,cub,resnet50,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,79.01,1.302,100.0,0.483,1043.4164,5.416,1.3386,79.5908,23.9178,
vsplab-DGX-Station-A100,KD_TGDA,53,cub,resnet50d,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,81.53,1.163,100.0,0.411,1080.5679,5.416,1.4172,79.61,23.9371,
camel.ee.nctu.edu.tw,CTGDA,54,aircraft,lrresnet101t2d,,resnet101,cal,1.0,False,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,88.81,1.14,100.0,0.483,2513.643,5.5879,2.0665,85.6946,36.5753,
vsplab,KD_TGDA,54,aircraft,lrresnet101t2pdwosrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,89.23,1.232,100.0,0.473,2388.4428,9.8945,2.0017,85.0071,35.8878,
vsplab-DGX-Station-A100,KD_TGDA,54,aircraft,lrresnet101t2pdwsrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,88.84,1.235,100.0,0.49,1756.4067,5.7383,1.9978,85.0064,35.8871,
vsplab-DGX-Station-A100,KD_TGDA,54,aircraft,lrresnet101t4pdwsrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,89.59,0.772,100.0,0.476,1888.1493,5.9023,2.1584,94.4587,45.3394,
camel.ee.nctu.edu.tw,CTGDA,54,aircraft,lrresnet107,,resnet101,cal,1.0,False,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,82.9,1.047,100.0,0.515,2309.9624,5.5078,1.9882,80.4987,31.3793,
camel.ee.nctu.edu.tw,CTGDA,54,aircraft,lrresnet107d,,resnet101,cal,1.0,False,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,86.26,0.94,100.0,0.478,2363.8913,5.4648,2.015,80.5052,31.3859,
vsplab-DGX-Station-A100,KD_TGDA,54,aircraft,resnet101,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,80.29,1.285,99.98,0.494,1609.9877,5.8145,2.5522,91.8244,42.7051,
vsplab,KD_TGDA,54,aircraft,resnet101d,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,6667.0,3333.0,88.18,0.88,100.0,0.436,2295.7022,10.1387,2.6309,91.8437,42.7243,
camel.ee.nctu.edu.tw,CTGDA,54,cars,lrresnet101t2d,,resnet101,cal,1.0,False,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,92.8,0.423,99.83,0.455,3128.4459,6.5801,2.0666,92.0845,36.6737,
buyatti,KD_TGDA,54,cars,lrresnet101t2pdwosrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,92.46,0.76,99.82,0.45,2721.361,9.9414,2.0018,91.397,35.9862,
vsplab-DGX-Station-A100,KD_TGDA,54,cars,lrresnet101t2pdwsrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,92.66,0.79,99.77,0.454,2160.8604,6.7051,1.9979,91.3963,35.9855,
camel.ee.nctu.edu.tw,KD_TGDA,54,cars,lrresnet101t4pdwsrnk,,resnet101,cal,1.0,False,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,93.21,0.748,99.79,0.427,3058.3376,6.8965,2.1585,100.8486,45.4378,
camel.ee.nctu.edu.tw,CTGDA,54,cars,lrresnet107,,resnet101,cal,1.0,False,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,92.0,0.542,99.84,0.52,2951.7937,6.4727,1.9883,86.8885,31.4777,
camel.ee.nctu.edu.tw,CTGDA,54,cars,lrresnet107d,,resnet101,cal,1.0,False,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,92.55,0.481,99.83,0.468,2927.3708,6.5098,2.0151,86.8951,31.4843,
vsplab-DGX-Station-A100,KD_TGDA,54,cars,resnet101,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,90.06,0.665,99.84,0.506,1969.928,6.7969,2.5524,98.3126,42.9018,
vsplab,KD_TGDA,54,cars,resnet101d,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,8144.0,8041.0,92.54,0.497,99.8,0.426,2843.3933,10.8379,2.6311,98.3318,42.921,
camel.ee.nctu.edu.tw,CTGDA,54,cub,lrresnet101t2d,,resnet101,cal,1.0,False,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,81.86,1.892,100.0,0.41,2309.0036,5.5391,2.0666,92.3507,36.6778,
vsplab,KD_TGDA,54,cub,lrresnet101t2pdwosrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,81.07,1.786,100.0,0.406,2159.2775,9.9414,2.0018,91.6632,35.9903,
vsplab,KD_TGDA,54,cub,lrresnet101t2pdwsrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,80.98,1.623,100.0,0.412,2133.6771,9.9414,1.9991,91.6625,35.9896,
vsplab,KD_TGDA,54,cub,lrresnet101t4pdwsrnk,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,80.64,1.816,100.0,0.398,2297.4715,8.7031,2.161,101.1148,45.4419,
camel.ee.nctu.edu.tw,CTGDA,54,cub,lrresnet107,,resnet101,cal,1.0,False,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,78.68,1.419,100.0,0.479,2248.402,5.5176,1.9883,87.1548,31.4818,
camel.ee.nctu.edu.tw,CTGDA,54,cub,lrresnet107d,,resnet101,cal,1.0,False,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,80.84,1.244,100.0,0.426,2374.9985,5.5176,2.0151,87.1613,31.4884,
vsplab-DGX-Station-A100,KD_TGDA,54,cub,resnet101,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,77.37,1.479,100.0,0.437,1448.6948,5.4902,2.5524,98.5829,42.91,
vsplab-DGX-Station-A100,KD_TGDA,54,cub,resnet101d,,resnet101,cal,1.0,False,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,800.0,448.0,8.0,5994.0,5794.0,80.39,1.333,100.0,0.371,1463.9484,5.6289,2.6311,98.6022,42.9292,
camel.ee.nctu.edu.tw,CTGDA,61,aircraft,resnet101,,resnet101,cal,1.0,True,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,200.0,448.0,8.0,6667.0,3333.0,85.39,1.595,100.0,0.668,534.2856,5.5195,2.5522,91.8244,42.7051,
camel.ee.nctu.edu.tw,CTGDA,61,aircraft,resnet101d,,resnet101,cal,1.0,True,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,200.0,448.0,8.0,6667.0,3333.0,89.53,0.754,99.98,0.568,564.663,5.5371,2.6309,91.8437,42.7243,
camel.ee.nctu.edu.tw,CTGDA,61,aircraft,resnet18,,resnet101,cal,1.0,True,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,200.0,448.0,8.0,6667.0,3333.0,85.24,0.921,99.98,0.923,327.2045,5.3926,0.593,60.3472,11.2278,
camel.ee.nctu.edu.tw,CTGDA,61,aircraft,resnet18d,,resnet101,cal,1.0,True,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,200.0,448.0,8.0,6667.0,3333.0,88.78,0.783,100.0,0.805,335.2934,5.3926,0.6716,60.3664,11.247,
camel.ee.nctu.edu.tw,CTGDA,61,aircraft,resnet34,,resnet101,cal,1.0,True,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,200.0,448.0,8.0,6667.0,3333.0,86.53,0.949,99.98,0.787,375.2583,5.4355,1.1974,70.4553,21.336,
camel.ee.nctu.edu.tw,CTGDA,61,aircraft,resnet34d,,resnet101,cal,1.0,True,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,200.0,448.0,8.0,6667.0,3333.0,88.66,0.907,99.97,0.713,377.4984,5.4355,1.276,70.4746,21.3552,
camel.ee.nctu.edu.tw,CTGDA,61,aircraft,resnet50,,resnet101,cal,1.0,True,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,200.0,448.0,8.0,6667.0,3333.0,86.95,0.965,99.97,0.675,416.8178,5.4414,1.3384,72.8323,23.7129,
camel.ee.nctu.edu.tw,CTGDA,61,aircraft,resnet50d,,resnet101,cal,1.0,True,/edahome/pcslab/pcs05/edwin/results_backbones/serial15_ckpts/aircraft_tv_resnet101_cal_is448.pth,True,0.0,0.07,1.0,gap,0.0005,,adamw,0.05,0.0,200.0,448.0,8.0,6667.0,3333.0,89.92,0.749,100.0,0.594,418.0436,5.4414,1.417,72.8515,23.7322,
